customer_id,Recency,Frequency,Monetary,Cluster
72952,421,4,40.06,Casual Customers
72953,44,31,47.34,Loyal Customers
72954,152,11,26.61,Casual Customers
72956,658,3,24.51,Casual Customers
72957,597,2,33.41,Casual Customers
72958,92,15,32.24,Loyal Customers
72959,27,52,45.21,Loyal Customers
72960,126,6,46.43,Loyal Customers
72963,166,3,31.1,Casual Customers
72965,14,16,40.53,Loyal Customers
72967,69,50,41.03,Loyal Customers
72969,337,8,32.65,Casual Customers
72970,183,8,42.66,Loyal Customers
72974,12,60,44.99,Loyal Customers
72976,180,3,54.16,Lost Customers
72977,353,8,33.29,Casual Customers
72979,164,17,47.91,Loyal Customers
72980,3,5,23.01,Loyal Customers
72981,48,13,51.64,Loyal Customers
72983,130,14,47.62,Loyal Customers
72985,221,3,25.39,Casual Customers
72986,87,9,33.72,Loyal Customers
72990,1190,1,49.76,Lost Customers
72995,1349,1,51.32,Lost Customers
72998,369,6,26.42,Casual Customers
72999,308,6,38.78,Casual Customers
73001,739,4,56.02,Lost Customers
73003,1160,1,72.85,Lost Customers
73005,2027,1,16.66,Casual Customers
73006,80,45,45.19,Loyal Customers
73008,49,3,15.0,Casual Customers
73010,950,3,32.3,Casual Customers
73012,44,11,49.75,Loyal Customers
73015,20,55,39.36,Loyal Customers
73018,50,72,44.56,Loyal Customers
73019,185,4,48.08,Lost Customers
73020,222,9,43.54,Loyal Customers
73023,456,2,27.22,Casual Customers
73024,57,4,42.56,Loyal Customers
73025,195,3,42.81,Lost Customers
73028,29,15,42.67,Loyal Customers
73029,27,71,48.6,Loyal Customers
73032,13,44,37.37,Loyal Customers
73035,61,45,42.75,Loyal Customers
73037,117,14,39.86,Loyal Customers
73039,1106,1,50.61,Lost Customers
73042,488,4,64.92,Lost Customers
73047,747,2,63.95,Lost Customers
73048,431,3,54.85,Lost Customers
73049,106,28,43.22,Loyal Customers
73051,62,24,36.84,Loyal Customers
73052,232,7,24.26,Casual Customers
73053,180,8,37.51,Casual Customers
73055,2,4,61.02,Loyal Customers
73057,888,1,64.29,Lost Customers
73058,131,33,42.23,Loyal Customers
73059,1948,1,46.61,Lost Customers
73060,70,4,24.36,Casual Customers
73062,451,2,38.14,Casual Customers
73063,336,4,32.6,Casual Customers
73065,1030,1,24.99,Casual Customers
73067,4,22,35.28,Loyal Customers
73068,28,3,50.48,Loyal Customers
73069,2,8,37.48,Loyal Customers
73071,729,1,67.64,Lost Customers
73072,67,3,48.26,Lost Customers
73075,10,7,45.25,Loyal Customers
73078,169,10,43.6,Loyal Customers
73079,0,10,44.67,Loyal Customers
73080,74,18,40.33,Loyal Customers
73081,552,4,42.03,Casual Customers
73083,19,23,46.42,Loyal Customers
73084,93,9,53.84,Loyal Customers
73086,135,11,37.01,Loyal Customers
73087,29,21,44.26,Loyal Customers
73088,22,9,40.12,Loyal Customers
73090,70,1,33.33,Casual Customers
73093,185,2,19.5,Casual Customers
73094,110,8,53.76,Lost Customers
73095,75,26,42.7,Loyal Customers
73098,290,1,6.47,Casual Customers
73100,68,4,55.83,Lost Customers
73102,16,24,45.85,Loyal Customers
73103,30,12,33.22,Loyal Customers
73104,114,14,35.96,Loyal Customers
73105,14,133,38.8,Loyal Customers
73109,157,26,36.07,Loyal Customers
73110,4,126,45.33,Loyal Customers
73114,432,5,46.47,Lost Customers
73115,27,121,39.77,Loyal Customers
73121,29,48,45.88,Loyal Customers
73123,496,2,43.89,Lost Customers
73125,64,23,36.47,Loyal Customers
73126,729,1,33.18,Casual Customers
73127,1352,1,42.14,Casual Customers
73131,93,13,47.87,Loyal Customers
73133,174,25,40.81,Loyal Customers
73134,55,257,43.85,Loyal Customers
73137,525,2,28.7,Casual Customers
73139,82,28,39.41,Loyal Customers
73141,83,40,40.34,Loyal Customers
73146,481,4,52.01,Lost Customers
73150,144,16,48.37,Loyal Customers
73152,1533,3,44.28,Lost Customers
73153,37,99,37.76,Loyal Customers
73155,9,31,38.92,Loyal Customers
73159,6,3,54.79,Loyal Customers
73164,28,3,40.05,Loyal Customers
73166,144,4,58.21,Lost Customers
73167,15,162,42.3,Loyal Customers
73169,142,7,54.65,Lost Customers
73170,56,1,32.04,Casual Customers
73172,5,71,42.62,Loyal Customers
73173,4,62,43.28,Loyal Customers
73177,71,29,40.09,Loyal Customers
73179,280,15,50.4,Lost Customers
73180,137,11,44.63,Loyal Customers
73182,28,93,43.48,Loyal Customers
73184,45,3,43.42,Loyal Customers
73185,2009,1,65.23,Lost Customers
73189,453,2,55.83,Lost Customers
73192,576,5,41.37,Casual Customers
73193,742,2,51.96,Lost Customers
73197,105,26,35.49,Loyal Customers
73198,259,2,60.84,Lost Customers
73199,175,7,32.83,Casual Customers
73200,1274,1,72.72,Lost Customers
73201,371,1,21.66,Casual Customers
73205,1274,1,66.09,Lost Customers
73206,19,72,44.14,Loyal Customers
73212,37,21,38.2,Loyal Customers
73213,38,11,30.17,Loyal Customers
73214,14,108,43.79,Loyal Customers
73217,164,2,16.67,Casual Customers
73218,54,22,49.37,Loyal Customers
73220,20,17,41.04,Loyal Customers
73224,336,1,44.35,Lost Customers
73225,9,20,45.34,Loyal Customers
73227,72,5,32.14,Casual Customers
73231,47,34,34.02,Loyal Customers
73233,75,30,43.39,Loyal Customers
73235,126,11,42.88,Loyal Customers
73236,2,249,42.21,Loyal Customers
73237,117,16,44.61,Loyal Customers
73238,153,2,42.71,Lost Customers
73239,94,10,43.8,Loyal Customers
73242,2,86,42.64,Loyal Customers
73243,209,5,41.51,Casual Customers
73245,1457,1,14.55,Casual Customers
73246,25,77,45.91,Loyal Customers
73248,35,23,46.69,Loyal Customers
73250,1163,1,8.89,Casual Customers
73252,161,6,50.54,Lost Customers
73253,721,4,41.1,Casual Customers
73256,1,176,43.65,Loyal Customers
73257,81,23,41.11,Loyal Customers
73260,282,3,40.84,Casual Customers
73261,129,6,35.99,Casual Customers
73263,271,1,69.04,Lost Customers
73265,283,2,34.15,Casual Customers
73266,802,1,68.9,Lost Customers
73267,1170,2,45.33,Lost Customers
73270,110,25,38.32,Loyal Customers
73271,34,1,58.36,Lost Customers
73273,16,8,48.75,Loyal Customers
73278,27,115,47.73,Loyal Customers
73279,140,36,36.2,Loyal Customers
73280,182,37,50.7,Loyal Customers
73282,102,6,54.63,Lost Customers
73284,60,283,43.29,Loyal Customers
73285,356,3,40.25,Casual Customers
73286,78,3,40.74,Casual Customers
73287,85,233,44.51,Loyal Customers
73289,12,37,46.23,Loyal Customers
73290,486,4,15.92,Casual Customers
73292,14,29,49.23,Loyal Customers
73294,495,2,28.1,Casual Customers
73296,42,30,38.72,Loyal Customers
73299,1247,1,68.62,Lost Customers
73300,135,9,37.78,Loyal Customers
73303,1141,2,44.92,Lost Customers
73304,310,1,36.53,Casual Customers
73305,20,16,48.3,Loyal Customers
73308,8,3,55.46,Loyal Customers
73310,15,236,43.26,Loyal Customers
73311,315,1,51.35,Lost Customers
73312,65,17,41.88,Loyal Customers
73313,47,49,39.18,Loyal Customers
73314,250,4,33.16,Casual Customers
73316,41,26,38.84,Loyal Customers
73319,3,76,42.85,Loyal Customers
73321,96,32,34.53,Loyal Customers
73326,1724,1,72.23,Lost Customers
73331,140,12,47.27,Loyal Customers
73333,36,66,37.49,Loyal Customers
73334,974,2,16.8,Casual Customers
73337,216,11,43.02,Loyal Customers
73340,117,3,49.6,Lost Customers
73341,245,1,53.64,Lost Customers
73342,26,31,40.12,Loyal Customers
73345,647,3,36.59,Casual Customers
73346,58,47,45.45,Loyal Customers
73348,122,4,44.36,Lost Customers
73349,43,34,39.46,Loyal Customers
73350,20,37,46.23,Loyal Customers
73351,454,4,48.62,Lost Customers
73353,11,59,43.19,Loyal Customers
73356,59,25,41.73,Loyal Customers
73357,13,41,41.21,Loyal Customers
73361,55,10,51.34,Loyal Customers
73362,18,64,42.08,Loyal Customers
73363,873,1,33.0,Casual Customers
73364,21,22,44.09,Loyal Customers
73365,1275,1,78.98,Lost Customers
73367,337,1,46.32,Lost Customers
73369,497,1,65.56,Lost Customers
73372,52,79,42.24,Loyal Customers
73373,85,23,47.95,Loyal Customers
73374,410,1,68.74,Lost Customers
73378,1510,1,22.11,Casual Customers
73380,312,2,43.01,Lost Customers
73382,90,11,51.76,Loyal Customers
73384,200,6,48.44,Lost Customers
73388,17,56,43.7,Loyal Customers
73389,90,7,48.67,Loyal Customers
73392,1550,1,36.62,Casual Customers
73395,65,161,43.53,Loyal Customers
73397,22,80,45.96,Loyal Customers
73401,1716,1,21.25,Casual Customers
73403,46,44,46.27,Loyal Customers
73405,23,74,46.58,Loyal Customers
73409,60,5,47.2,Loyal Customers
73418,998,1,48.22,Lost Customers
73421,20,86,42.56,Loyal Customers
73425,144,2,33.84,Casual Customers
73427,15,13,44.85,Loyal Customers
73428,103,3,37.5,Casual Customers
73429,48,30,45.28,Loyal Customers
73431,1520,1,66.65,Lost Customers
73432,604,3,35.3,Casual Customers
73433,47,43,45.09,Loyal Customers
73436,46,21,52.26,Loyal Customers
73439,18,7,29.83,Loyal Customers
73440,350,2,51.54,Lost Customers
73446,445,2,46.27,Lost Customers
73452,314,1,49.0,Lost Customers
73454,602,3,29.87,Casual Customers
73457,146,5,40.36,Casual Customers
73462,387,4,43.06,Lost Customers
73463,81,2,45.94,Lost Customers
73465,42,51,41.34,Loyal Customers
73469,36,52,40.0,Loyal Customers
73470,99,12,41.0,Loyal Customers
73472,31,91,43.78,Loyal Customers
73473,143,10,42.17,Loyal Customers
73475,205,6,51.08,Lost Customers
73476,81,22,51.18,Loyal Customers
73477,248,13,46.81,Loyal Customers
73478,325,5,37.98,Casual Customers
73479,21,111,41.96,Loyal Customers
73483,47,48,51.48,Loyal Customers
73484,7,84,37.38,Loyal Customers
73486,70,10,42.81,Loyal Customers
73488,106,16,47.95,Loyal Customers
73491,504,2,21.54,Casual Customers
73498,377,1,29.58,Casual Customers
73500,2,99,42.12,Loyal Customers
73501,417,26,38.15,Loyal Customers
73503,1484,1,20.56,Casual Customers
73504,248,2,39.61,Casual Customers
73505,171,10,39.8,Loyal Customers
73506,226,5,24.0,Casual Customers
73511,1330,1,44.74,Lost Customers
73512,407,4,36.45,Casual Customers
73513,91,80,42.52,Loyal Customers
73514,128,13,46.52,Loyal Customers
73515,55,17,44.36,Loyal Customers
73516,156,4,28.84,Casual Customers
73519,100,11,38.34,Loyal Customers
73521,295,2,61.47,Lost Customers
73522,0,3,68.18,Loyal Customers
73523,220,13,43.55,Loyal Customers
73525,290,4,33.43,Casual Customers
73526,378,1,42.54,Casual Customers
73527,267,6,57.87,Lost Customers
73531,12,93,44.8,Loyal Customers
73533,46,15,40.46,Loyal Customers
73537,196,1,37.39,Casual Customers
73538,36,66,39.93,Loyal Customers
73539,287,1,14.14,Casual Customers
73541,8,34,46.44,Loyal Customers
73542,128,15,38.32,Loyal Customers
73544,1093,1,73.0,Lost Customers
73546,773,2,46.4,Lost Customers
73551,7,237,43.7,Loyal Customers
73555,44,8,29.7,Loyal Customers
73560,1652,1,55.77,Lost Customers
73561,130,20,42.37,Loyal Customers
73564,69,26,43.97,Loyal Customers
73565,136,5,52.66,Lost Customers
73569,85,54,42.63,Loyal Customers
73571,125,1,18.67,Casual Customers
73572,0,2,65.67,Loyal Customers
73573,8,67,41.34,Loyal Customers
73574,750,1,61.76,Lost Customers
73575,49,1,16.4,Casual Customers
73578,362,6,53.91,Lost Customers
73582,1836,2,25.02,Casual Customers
73583,45,121,44.71,Loyal Customers
73585,1347,1,40.41,Casual Customers
73586,755,1,37.39,Casual Customers
73587,329,5,31.93,Casual Customers
73588,338,6,48.53,Lost Customers
73590,207,4,50.47,Lost Customers
73595,575,1,74.3,Lost Customers
73598,291,5,43.44,Lost Customers
73600,108,4,34.36,Casual Customers
73601,93,7,39.43,Loyal Customers
73603,87,35,42.46,Loyal Customers
73605,448,1,60.73,Lost Customers
73606,136,2,47.22,Lost Customers
73607,32,24,43.78,Loyal Customers
73609,56,3,20.21,Casual Customers
73611,43,16,49.79,Loyal Customers
73613,11,77,41.72,Loyal Customers
73614,261,16,36.39,Loyal Customers
73616,80,56,47.54,Loyal Customers
73617,180,20,37.68,Loyal Customers
73618,491,2,62.36,Lost Customers
73619,546,2,57.98,Lost Customers
73622,2013,1,51.1,Lost Customers
73623,24,59,42.66,Loyal Customers
73633,1,22,41.54,Loyal Customers
73634,1414,1,7.09,Casual Customers
73641,1337,1,35.63,Casual Customers
73643,419,1,58.93,Lost Customers
73644,677,1,24.91,Casual Customers
73645,340,7,41.88,Casual Customers
73647,35,36,40.63,Loyal Customers
73649,26,144,46.09,Loyal Customers
73654,213,3,30.28,Casual Customers
73656,42,34,47.25,Loyal Customers
73657,1064,1,47.13,Lost Customers
73658,109,8,45.48,Loyal Customers
73659,85,24,45.31,Loyal Customers
73660,1044,1,71.89,Lost Customers
73661,483,2,48.24,Lost Customers
73662,129,9,33.09,Casual Customers
73663,37,7,30.8,Loyal Customers
73664,1463,1,10.75,Casual Customers
73666,80,23,46.9,Loyal Customers
73670,820,1,70.61,Lost Customers
73672,61,147,43.09,Loyal Customers
73674,8,348,43.18,Loyal Customers
73677,151,47,44.75,Loyal Customers
73679,1723,1,22.79,Casual Customers
73681,46,40,41.91,Loyal Customers
73682,88,24,39.26,Loyal Customers
73685,504,2,32.08,Casual Customers
73689,1281,1,58.43,Lost Customers
73690,76,7,45.66,Loyal Customers
73691,1655,1,12.47,Casual Customers
73697,1364,1,28.26,Casual Customers
73699,29,85,44.96,Loyal Customers
73701,182,14,43.63,Loyal Customers
73708,47,6,36.47,Loyal Customers
73710,247,3,45.16,Lost Customers
73712,25,142,42.63,Loyal Customers
73713,18,110,39.86,Loyal Customers
73715,38,6,37.32,Loyal Customers
73718,10,121,42.86,Loyal Customers
73722,214,17,45.81,Loyal Customers
73726,439,2,29.21,Casual Customers
73728,204,10,40.07,Loyal Customers
73729,36,1,66.82,Lost Customers
73733,47,154,46.2,Loyal Customers
73735,928,1,11.57,Casual Customers
73736,386,3,45.83,Lost Customers
73741,15,48,40.62,Loyal Customers
73742,69,12,50.11,Loyal Customers
73744,26,32,48.02,Loyal Customers
73747,82,25,40.1,Loyal Customers
73749,5,68,45.95,Loyal Customers
73750,109,14,37.32,Loyal Customers
73754,22,54,43.21,Loyal Customers
73755,26,1,29.04,Casual Customers
73756,9,215,42.01,Loyal Customers
73757,93,29,43.99,Loyal Customers
73759,52,59,43.19,Loyal Customers
73760,195,3,21.51,Casual Customers
73761,581,1,55.84,Lost Customers
73764,171,2,18.56,Casual Customers
73769,33,8,46.93,Loyal Customers
73770,104,19,34.33,Loyal Customers
73771,17,73,43.45,Loyal Customers
73773,2221,1,20.9,Casual Customers
73776,500,2,51.22,Lost Customers
73782,743,2,31.52,Casual Customers
73785,200,1,15.01,Casual Customers
73786,105,7,46.38,Loyal Customers
73787,664,1,38.31,Casual Customers
73788,400,4,42.39,Casual Customers
73790,4,2,54.48,Loyal Customers
73791,2,22,43.36,Loyal Customers
73793,213,6,42.99,Lost Customers
73794,23,86,41.11,Loyal Customers
73796,18,27,44.33,Loyal Customers
73802,27,28,44.18,Loyal Customers
73804,324,4,33.7,Casual Customers
73805,80,245,41.81,Loyal Customers
73806,216,10,45.06,Loyal Customers
73809,230,2,43.22,Lost Customers
73810,76,2,55.43,Lost Customers
73811,203,3,38.15,Casual Customers
73812,68,13,42.39,Loyal Customers
73815,537,1,5.95,Casual Customers
73817,105,9,37.56,Loyal Customers
73821,757,1,48.18,Lost Customers
73822,345,3,48.63,Lost Customers
73823,19,59,41.28,Loyal Customers
73825,40,15,35.22,Loyal Customers
73830,868,2,47.38,Lost Customers
73831,55,188,45.52,Loyal Customers
73832,285,4,44.82,Lost Customers
73833,22,60,41.94,Loyal Customers
73835,1202,1,44.0,Lost Customers
73839,1116,1,69.07,Lost Customers
73842,12,48,46.1,Loyal Customers
73843,634,3,29.02,Casual Customers
73846,103,5,30.31,Casual Customers
73847,636,2,66.57,Lost Customers
73848,404,22,42.0,Loyal Customers
73849,31,2,41.35,Loyal Customers
73851,208,6,41.7,Casual Customers
73854,1436,1,51.54,Lost Customers
73855,4,65,45.13,Loyal Customers
73856,138,11,35.54,Loyal Customers
73858,43,59,42.09,Loyal Customers
73860,11,1,48.03,Lost Customers
73861,1639,1,22.48,Casual Customers
73862,393,1,66.37,Lost Customers
73863,324,3,33.76,Casual Customers
73864,497,4,33.3,Casual Customers
73867,20,20,45.53,Loyal Customers
73871,33,35,45.04,Loyal Customers
73873,98,4,31.44,Casual Customers
73877,119,1,16.69,Casual Customers
73878,8,207,41.95,Loyal Customers
73880,501,6,36.45,Casual Customers
73881,15,19,43.48,Loyal Customers
73886,215,3,47.26,Lost Customers
73887,60,51,45.08,Loyal Customers
73890,76,27,38.51,Loyal Customers
73891,39,14,41.69,Loyal Customers
73892,45,21,36.26,Loyal Customers
73896,985,2,72.76,Lost Customers
73897,33,129,42.23,Loyal Customers
73899,199,8,51.61,Lost Customers
73901,17,7,32.24,Loyal Customers
73909,106,2,52.76,Lost Customers
73910,749,1,34.83,Casual Customers
73911,58,25,37.95,Loyal Customers
73913,527,2,57.74,Lost Customers
73915,39,4,56.15,Lost Customers
73917,264,20,38.95,Loyal Customers
73918,21,15,43.56,Loyal Customers
73920,0,9,49.63,Loyal Customers
73924,26,19,38.57,Loyal Customers
73927,168,1,15.7,Casual Customers
73931,1084,1,37.84,Casual Customers
73934,35,41,39.97,Loyal Customers
73936,1995,3,32.23,Casual Customers
73938,221,14,51.6,Lost Customers
73939,13,33,44.08,Loyal Customers
73942,12,223,42.31,Loyal Customers
73943,96,8,46.4,Loyal Customers
73945,48,10,30.32,Loyal Customers
73947,45,38,42.81,Loyal Customers
73949,384,1,7.35,Casual Customers
73950,1176,1,26.78,Casual Customers
73951,75,5,42.34,Loyal Customers
73952,122,4,38.39,Casual Customers
73953,161,10,45.97,Loyal Customers
73954,1611,1,6.07,Casual Customers
73955,33,16,36.74,Loyal Customers
73956,78,16,38.29,Loyal Customers
73958,526,7,42.66,Lost Customers
73960,42,7,46.16,Loyal Customers
73962,186,11,36.4,Loyal Customers
73963,645,3,51.77,Lost Customers
73965,121,3,34.77,Casual Customers
73966,13,81,42.68,Loyal Customers
73967,509,4,31.81,Casual Customers
73968,49,2,26.94,Casual Customers
73971,534,2,61.03,Lost Customers
73973,258,2,21.92,Casual Customers
73974,165,15,44.96,Loyal Customers
73975,102,24,37.61,Loyal Customers
73976,3,180,41.75,Loyal Customers
73980,1688,1,55.89,Lost Customers
73984,22,11,44.76,Loyal Customers
73986,29,135,44.01,Loyal Customers
73988,25,25,42.48,Loyal Customers
73989,399,1,78.43,Lost Customers
73992,55,68,44.78,Loyal Customers
73993,352,6,51.94,Lost Customers
73998,163,3,47.93,Lost Customers
73999,685,2,46.18,Lost Customers
74003,53,37,41.83,Loyal Customers
74004,36,57,41.16,Loyal Customers
74005,74,33,43.76,Loyal Customers
74006,1467,4,36.12,Casual Customers
74008,249,4,37.67,Casual Customers
74009,53,12,39.61,Loyal Customers
74010,2064,1,55.91,Lost Customers
74011,28,32,42.45,Loyal Customers
74012,28,77,42.53,Loyal Customers
74013,18,163,41.64,Loyal Customers
74014,97,2,38.52,Casual Customers
74015,361,7,41.49,Casual Customers
74016,1534,1,30.71,Casual Customers
74017,62,20,39.54,Loyal Customers
74018,59,6,48.47,Loyal Customers
74019,98,5,40.59,Loyal Customers
74022,222,10,45.94,Loyal Customers
74027,79,16,44.24,Loyal Customers
74030,13,30,44.13,Loyal Customers
74031,140,4,38.85,Casual Customers
74032,34,9,36.08,Loyal Customers
74033,43,186,40.95,Loyal Customers
74036,39,123,36.46,Loyal Customers
74037,39,98,40.1,Loyal Customers
74038,407,1,73.2,Lost Customers
74042,360,6,29.2,Casual Customers
74043,208,1,8.68,Casual Customers
74050,55,98,42.43,Loyal Customers
74052,4,70,42.41,Loyal Customers
74053,36,104,40.01,Loyal Customers
74055,308,1,36.44,Casual Customers
74058,266,1,55.23,Lost Customers
74060,9,51,37.79,Loyal Customers
74061,49,5,28.68,Casual Customers
74063,15,52,45.63,Loyal Customers
74064,279,5,64.43,Lost Customers
74065,139,34,47.01,Loyal Customers
74066,2,3,55.24,Loyal Customers
74068,1296,1,61.59,Lost Customers
74069,33,84,39.73,Loyal Customers
74072,15,117,45.29,Loyal Customers
74074,160,9,48.41,Loyal Customers
74076,14,48,34.97,Loyal Customers
74081,201,11,40.74,Loyal Customers
74084,25,22,42.04,Loyal Customers
74086,106,14,54.78,Loyal Customers
74089,445,5,44.86,Lost Customers
74092,1166,1,48.84,Lost Customers
74093,16,11,47.36,Loyal Customers
74096,179,1,34.56,Casual Customers
74097,488,4,42.72,Lost Customers
74100,182,8,39.3,Loyal Customers
74102,1799,1,56.2,Lost Customers
74105,1121,1,79.06,Lost Customers
74106,733,2,29.28,Casual Customers
74107,1818,1,22.5,Casual Customers
74108,1037,1,63.65,Lost Customers
74109,560,1,16.56,Casual Customers
74110,204,14,43.87,Loyal Customers
74112,140,21,40.11,Loyal Customers
74114,162,3,34.78,Casual Customers
74116,55,93,40.51,Loyal Customers
74117,66,3,43.11,Loyal Customers
74118,109,6,41.7,Loyal Customers
74120,85,5,49.26,Lost Customers
74125,287,6,43.13,Lost Customers
74126,323,1,79.64,Lost Customers
74127,124,12,44.74,Loyal Customers
74129,161,1,75.53,Lost Customers
74133,155,30,42.21,Loyal Customers
74134,1534,1,14.13,Casual Customers
74136,35,60,36.45,Loyal Customers
74137,29,17,43.27,Loyal Customers
74138,43,52,40.12,Loyal Customers
74139,2014,3,43.13,Lost Customers
74141,132,2,53.88,Lost Customers
74142,0,22,50.01,Loyal Customers
74146,48,110,42.63,Loyal Customers
74147,674,1,27.84,Casual Customers
74148,175,4,61.68,Lost Customers
74149,16,61,45.94,Loyal Customers
74150,0,1,70.4,Lost Customers
74151,1793,1,60.02,Lost Customers
74152,41,4,36.89,Loyal Customers
74156,166,2,51.05,Lost Customers
74158,726,1,70.03,Lost Customers
74163,860,1,32.16,Casual Customers
74166,418,13,52.96,Lost Customers
74167,39,9,44.41,Loyal Customers
74170,231,2,45.48,Lost Customers
74177,257,10,42.25,Loyal Customers
74179,62,12,42.5,Loyal Customers
74182,44,9,43.99,Loyal Customers
74184,8,121,40.53,Loyal Customers
74185,238,16,38.79,Loyal Customers
74187,2170,1,53.29,Lost Customers
74189,6,113,44.47,Loyal Customers
74192,176,4,34.43,Casual Customers
74193,138,6,32.34,Casual Customers
74194,10,5,55.96,Loyal Customers
74197,98,1,58.18,Lost Customers
74198,180,28,44.33,Loyal Customers
74200,61,8,35.19,Loyal Customers
74203,85,10,34.91,Loyal Customers
74204,707,1,13.04,Casual Customers
74206,607,7,35.97,Casual Customers
74209,40,76,41.73,Loyal Customers
74210,903,1,41.37,Casual Customers
74211,48,35,42.45,Loyal Customers
74212,853,1,20.61,Casual Customers
74213,91,34,36.42,Loyal Customers
74216,56,43,44.44,Loyal Customers
74218,0,3,34.39,Loyal Customers
74219,170,2,45.92,Lost Customers
74220,171,2,57.83,Lost Customers
74221,90,32,42.88,Loyal Customers
74222,51,8,41.09,Loyal Customers
74224,1829,1,44.68,Lost Customers
74225,1421,1,72.93,Lost Customers
74226,442,3,46.57,Lost Customers
74227,122,16,45.73,Loyal Customers
74228,669,5,45.18,Lost Customers
74229,102,12,36.49,Loyal Customers
74230,69,25,41.5,Loyal Customers
74233,43,4,38.02,Loyal Customers
74234,29,9,49.99,Loyal Customers
74235,168,1,70.65,Lost Customers
74237,101,8,30.52,Casual Customers
74239,437,5,43.56,Lost Customers
74240,256,2,47.36,Lost Customers
74242,473,1,49.35,Lost Customers
74243,45,4,42.84,Loyal Customers
74244,164,12,45.13,Loyal Customers
74245,497,12,45.2,Lost Customers
74246,333,6,51.01,Lost Customers
74248,31,79,44.35,Loyal Customers
74251,123,1,50.74,Lost Customers
74254,1004,1,60.26,Lost Customers
74255,21,33,40.6,Loyal Customers
74257,794,1,52.56,Lost Customers
74258,741,2,23.99,Casual Customers
74260,35,34,41.03,Loyal Customers
74262,192,3,47.77,Lost Customers
74265,56,26,38.86,Loyal Customers
74268,1023,1,37.92,Casual Customers
74269,58,7,36.69,Loyal Customers
74271,82,41,43.25,Loyal Customers
74273,503,4,37.59,Casual Customers
74274,991,3,30.32,Casual Customers
74276,552,5,43.93,Lost Customers
74278,1269,1,45.69,Lost Customers
74282,79,30,39.87,Loyal Customers
74283,136,6,39.06,Casual Customers
74285,278,10,35.79,Casual Customers
74286,14,75,41.42,Loyal Customers
74287,93,6,37.64,Loyal Customers
74288,603,2,10.0,Casual Customers
74289,42,39,43.42,Loyal Customers
74290,199,5,43.03,Lost Customers
74294,679,3,44.2,Lost Customers
74295,25,19,33.06,Loyal Customers
74296,996,4,56.0,Lost Customers
74297,266,6,46.37,Lost Customers
74300,9,28,50.82,Loyal Customers
74302,28,35,38.76,Loyal Customers
74303,1490,13,39.46,Casual Customers
74312,233,2,54.62,Lost Customers
74313,378,2,40.55,Casual Customers
74317,147,2,41.66,Casual Customers
74318,913,6,57.11,Lost Customers
74319,136,10,43.12,Loyal Customers
74321,1442,1,25.76,Casual Customers
74322,294,6,57.12,Lost Customers
74323,204,1,35.38,Casual Customers
74326,1736,4,58.38,Lost Customers
74328,330,7,14.77,Casual Customers
74329,187,5,37.89,Casual Customers
74330,152,13,46.87,Loyal Customers
74334,91,27,44.61,Loyal Customers
74337,49,23,44.62,Loyal Customers
74341,70,14,44.02,Loyal Customers
74342,2050,2,43.52,Lost Customers
74344,150,15,51.28,Loyal Customers
74348,17,50,42.22,Loyal Customers
74351,34,7,33.74,Loyal Customers
74352,42,35,33.59,Loyal Customers
74353,9,46,44.16,Loyal Customers
74359,352,1,16.23,Casual Customers
74360,64,140,44.41,Loyal Customers
74361,43,38,41.77,Loyal Customers
74363,342,2,41.03,Casual Customers
74367,121,8,46.54,Loyal Customers
74370,20,27,37.82,Loyal Customers
74371,40,59,42.46,Loyal Customers
74374,580,1,21.33,Casual Customers
74378,151,12,43.92,Loyal Customers
74379,178,6,39.13,Casual Customers
74380,77,37,42.29,Loyal Customers
74382,63,16,37.92,Loyal Customers
74384,31,34,41.9,Loyal Customers
74385,293,5,37.64,Casual Customers
74387,1239,1,5.47,Casual Customers
74389,116,13,47.28,Loyal Customers
74390,20,45,46.34,Loyal Customers
74391,45,1,51.12,Lost Customers
74394,721,2,32.19,Casual Customers
74396,261,16,48.55,Loyal Customers
74397,1113,1,41.93,Casual Customers
74399,179,7,52.7,Lost Customers
74400,13,29,36.7,Loyal Customers
74401,730,6,52.86,Lost Customers
74408,14,40,47.16,Loyal Customers
74409,36,9,47.94,Loyal Customers
74410,387,2,33.56,Casual Customers
74412,313,12,47.07,Lost Customers
74413,143,9,40.29,Loyal Customers
74417,2,9,36.84,Loyal Customers
74418,271,3,53.9,Lost Customers
74420,1195,1,46.07,Lost Customers
74421,29,1,21.96,Casual Customers
74424,1219,1,13.56,Casual Customers
74425,364,2,55.74,Lost Customers
74426,35,53,39.91,Loyal Customers
74428,69,36,42.63,Loyal Customers
74431,39,117,38.05,Loyal Customers
74433,8,353,41.66,Loyal Customers
74434,51,8,50.17,Loyal Customers
74435,3,12,47.14,Loyal Customers
74441,22,54,45.41,Loyal Customers
74442,129,8,39.39,Loyal Customers
74443,508,4,59.63,Lost Customers
74450,354,2,53.98,Lost Customers
74452,35,50,39.24,Loyal Customers
74453,58,176,42.16,Loyal Customers
74454,85,4,43.45,Loyal Customers
74457,62,30,42.47,Loyal Customers
74458,108,35,45.52,Loyal Customers
74462,166,2,40.6,Casual Customers
74464,749,1,62.9,Lost Customers
74465,570,2,51.91,Lost Customers
74466,854,1,33.1,Casual Customers
74472,41,163,44.75,Loyal Customers
